a,N,phi,dphi_dN,Delta_phi,H,rho_r,rho_m,rho_phi,rho_tot,p_phi,p_tot,w_eff,w_phi
0.14830946224592742,-1.9084542271135567,2.1747207939385476,1.3905347704032933,4.349441587877095,10.43506026495602,0.18602318189708728,107.29054805946302,1.4139114919039062,108.89048273326401,0.5196754557966334,0.5816831830956626,0.005341910224794781,0.36754454488297783
0.14779102770074806,-1.9119559779889945,2.169838729301972,1.397827881052753,4.339677458603944,10.48975232778773,0.18864714327464274,108.42360346754889,1.4226532875045974,110.03490389832812,0.5312694975438317,0.5941518786353792,0.0053996673563178966,0.37343567980340736
0.1472744054093087,-1.9154577288644323,2.1649310600528913,1.405158681468136,4.3298621201057825,10.544734472930116,0.19130811710000561,109.5686246506356,1.4314923368651897,111.1914251046008,0.5429785832400809,0.6067479556067494,0.005456787293048588,0.37930945856765397
0.1467595890366465,-1.91895947973987,2.159997653863245,1.4125273700406416,4.31999530772649,10.600008222288853,0.19400662545452327,110.7257379748039,1.4404297123328553,112.36017431259128,0.5548038587810762,0.619472733932584,0.005513276725694477,0.38516551972712415
0.14624657226994306,-1.9224612306153077,2.1550383777085687,1.419934146183959,4.310076755417137,10.655575105858084,0.19674319778379465,111.89507114063998,1.44946649815876,113.54128083658253,0.5667464813404084,0.63232754726834,0.0055691422767938925,0.39100350512436105
0.14573534881844752,-1.9259629814907455,2.150053097864418,1.4273792103396388,4.300106195728836,10.711436661763063,0.19951837100154482,113.0767531973277,1.458603790632568,114.73487535896182,0.5788076194772427,0.6453137431444242,0.005624390501366588,0.39682305996628814
0.145225912413399,-1.929464732366183,2.1450416799027767,1.4348627639824927,4.290083359805553,10.767594436303071,0.20233268959496858,114.27091455689136,1.4678426982184976,115.94108994470483,0.5909884532449812,0.6584326831099707,0.0056790278875590485,0.4026238328958931
0.1447182568079498,-1.932966483241621,2.140003988688442,1.4423850096260213,4.280007977376884,10.82404998399456,0.20518670573155876,115.4776870085881,1.4771843416929449,117.16005805601262,0.6032901743009127,0.6716857428780989,0.005733060857284444,0.4084054760623205
0.14421237577708904,-1.9364682341170585,2.1349398883753983,1.4499461508278617,4.2698797767507966,10.880804867614485,0.20808097936743977,116.69720373345194,1.4866298542836842,118.39191456710306,0.6157139860168479,0.6850743124726612,0.0057864957668572,0.41416764518934185
0.14370826311756596,-1.9399699849924963,2.129849242403165,1.4575463921952696,4.25969848480633,10.937860658243924,0.2110160783572321,117.9295993189923,1.4961803818106767,119.63679577916021,0.6282611035907699,0.6985997963765139,0.005839338907622303,0.419909999642188
0.14320591264781418,-1.943471735867934,2.1247319134931337,1.46518593939062,4.2494638269862675,10.995218935311877,0.21399257856546394,119.17500977404688,1.5058370828284908,120.89483943544084,0.6409327541594828,0.7122636136813041,0.005891596506579262,0.4256322024927066
0.1427053182078758,-1.9469734867433717,2.1195877636448803,1.472864999136939,4.239175527289761,11.052881286639321,0.2170110639795556,120.43357254379177,1.515601128770366,122.1661847365417,0.653730176912289,0.7260671982388075,0.0059432747270008685,0.43133392058283293
0.1422064736593257,-1.9504752376188095,2.1144166541324623,1.4805837792234617,4.2288333082649245,11.110849308483528,0.2200721268243983,121.70542652491058,1.5254737040939328,123.45097235582891,0.6666546232056958,0.7400119988138285,0.005994379669046712,0.4370148245863475
0.14170937288519653,-1.953976988494247,2.1092184455006984,1.4883424885112144,4.218436891001397,11.16912460558256,0.2231763676785472,122.99071208092263,1.535456006428603,124.74934445502979,0.6797073566791515,0.7540994792386673,0.006044917370371501,0.442674589068897
0.14121400978990348,-1.9574787393696849,2.1039929975614253,1.4961413369386256,4.207985995122851,11.22770879120005,0.2263243955920554,124.28957105767414,1.5455492467246608,126.06144469999086,0.6928896533718374,0.7683311185691892,0.006094893806728244,0.44831289254626744
0.14072037829916967,-1.9609804902451227,2.0987401693897416,1.5039805355271623,4.197480338779483,11.286603487170192,0.22951682820596866,125.60214679899228,1.5557546494040608,127.38741827660232,0.7062028018405091,0.7827084112424987,0.006144314892566289,0.453929417540885
0.1402284723599517,-1.9644822411205602,2.0934598193202283,1.5118602963869932,4.186919638640457,11.345810323942978,0.23275429187350585,126.9285841625046,1.566073452512963,128.72741190689106,0.7196481032784038,0.7972328672362391,0.006193186481624288,0.4595238506365314
0.1397382859403652,-1.967983991995998,2.0881518049431502,1.5197808327226814,4.1763036098863004,11.405330940629712,0.23603742178295053,128.26902953562646,1.5765069078760203,130.08157386528543,0.7332268716352263,0.8119060122295431,0.006241514367518077,0.4650958825312605
0.13924981302961112,-1.9714857428714359,2.082815983100645,1.5277423588388999,4.16563196620129,11.465166985048684,0.2393668620822725,129.6236308517156,1.5870562812524356,131.45005399505033,0.7469404337382102,0.8267293877656343,0.006289304284323568,0.4706452080884979
0.13876304763790195,-1.9749874937468734,2.0774522098828845,1.5357450901461764,4.154904419765769,11.525320113771159,0.24274326600551033,130.99253760639874,1.5977228524938103,132.83300372489805,0.7607901294142771,0.8417045514161139,0.006336561907154599,0.47617152638631643
0.13827798379638814,-1.9784892446223112,2.072060340624223,1.5437892431666673,4.144120681248446,11.58579199216761,0.24616729600093593,132.37590087407037,1.6085079157038114,134.23057608577514,0.7747773116133004,0.8568330769469458,0.006383292852735862,0.48167454076487554
0.13779461555708508,-1.9819909954977488,2.066640229899325,1.5518750355399529,4.13328045979865,11.646584294454133,0.2496396238610252,133.77387332456502,1.61941277939966,135.64292572782568,0.7889033465324702,0.8721165544861452,0.006429502679970872,0.4871539588720105
0.13731293699280003,-1.9854927463731866,2.061191731519272,1.5600026860288683,4.122383463038544,11.707698703739187,0.25316093085426455,135.18660924000645,1.6304387666754885,137.07020893753622,0.8031696137417954,0.8875565906932169,0.006475196890505085,0.4926094927069732
0.1368329421970596,-1.9889944972486244,2.055714698527654,1.568172414525353,4.111429397055308,11.769136912070506,0.25673190785881395,136.61426453183412,1.641587215367554,138.5125836550605,0.8175775063107218,0.9031548089303264,0.00652038092928411,0.49804085866230685
0.13635462528403722,-1.992496248124062,2.0502089831966384,1.5763844420563342,4.100417966393277,11.830900620482339,0.2603532554980577,138.05699675801,1.6528594782213593,139.9702094917294,0.8321284309359006,0.9189128494352532,0.006565060185107104,0.5034477775638576
0.1358779803884808,-1.9959979989994998,2.0446744370230183,1.5846389907896363,4.089348874046037,11.892991539042898,0.2640256842780671,139.5149651404072,1.6642569230606885,141.44324774774597,0.8468238080701085,0.9348323694961309,0.0066092399911753886,0.508829974708916
0.13540300166564123,-1.9994997498749376,2.039110910724248,1.5929362840399157,4.078221821448496,11.95541138690203,0.26774991472699916,140.98833058238117,1.6757809329585724,142.93186143006673,0.8616650720523225,0.9509150436279888,0.006652925625636308,0.5141871799024843
0.13492968329120036,-2.003001500750375,2.0335182542344508,1.6012765462746248,4.0670365084689015,12.0181618923392,0.2715266775364647,142.47725568652749,1.6874329064102196,144.43621527047415,0.8766536712389713,0.9671625637511262,0.006696122312122332,0.5195191274916707
0.13445801946119956,-2.006503251625813,2.027896316700413,1.6096600031200075,4.055792633400826,12.081244792811729,0.2753567137048916,143.9819047726277,1.6992142575079296,145.9564757438405,0.8917910681363727,0.9835766393713365,0.0067388352202854855,0.5248255563982113
0.13398800439196887,-2.010005002501251,2.022244946477557,1.6180868813671145,4.044489892955114,12.144661835003204,0.2792407746829045,145.5024438957825,1.711126416118002,147.4928110865834,0.9070787395343528,1.0001589977619876,0.006781069466327138,0.5301062101491157
0.13351963232005576,-2.0135067533766886,2.016563991125892,1.626557408977854,4.033127982251784,12.20841477487226,0.2831796225207617,147.03904086473887,1.7231708280596734,149.04539131531928,0.9225181766410766,1.016911384147997,0.0068228301135231165,0.5353608369054457
0.1330528975021547,-2.017008504252126,2.0108532974059514,1.6350718150910666,4.021706594811903,12.27250537770152,0.2871740300178671,148.59186526040878,1.7353489552861046,150.61438824571275,0.9381108852190904,1.0338355618917128,0.006864122172744283,0.540589189489226
0.13258779421503641,-2.0205102551275638,2.0051127112746987,1.6436303300286328,4.010225422549397,12.33693541814691,0.2912247808743961,150.16108845458584,1.7476622760674374,152.19997551152767,0.9538583857225951,1.0509333126807272,0.0069049506029725295,0.5457910254084973
0.13212431675547806,-2.0240120060030016,1.9993420778767095,1.6522331853118735,3.998684155753419,12.401706680287711,0.29533266984505274,151.7468836288563,1.7601122851914952,153.80232858389286,0.9697622134543242,1.0682064367360085,0.006945320311931075,0.5509661068860825
0.13166245944019309,-2.0275137568784394,1.993541241456199,1.6608806138502035,3.987082482912398,12.466820957687542,0.299498502895003,153.34942579371284,1.772700494429478,155.42162479103732,0.9858239190339508,1.0856567533322852,0.006985236158687305,0.5561142009785619
0.1312022166057616,-2.031015507753877,1.9877100454855716,1.6695728496584943,3.9754200909711432,12.532280053426742,0.30372309735800385,154.96889180786857,1.785428432291225,157.0580433375178,1.0020450680255601,1.1032861004782282,0.007024702950789129,0.561235079436729
0.13074358260856098,-2.0345172586293145,1.981848332648257,1.678310127891586,3.963696665296514,12.59808578015438,0.3080072820967625,156.60546039777492,1.798297644256298,158.71176532412798,1.0184272411271738,1.1210963351594279,0.0070637254451166665,0.5663285187410416
0.13028655182469637,-2.0380190095047523,1.9759559448021806,1.6870926849209256,3.9519118896043612,12.664239960143176,0.31235189766556254,158.25931217734777,1.8113096930738832,160.38297376808723,1.0349720344398143,1.1390893336616685,0.007102308349194127,0.5713943001560462
0.12983111864993224,-2.04152076038019,1.9700327229755121,1.695920758340945,3.9400654459510243,12.73074442534026,0.3167577964751745,159.9306296678979,1.8244661589590472,162.07185362333212,1.0516810596126789,1.1572669917710703,0.007140456321679709,0.5764322097444206
0.1293772774996232,-2.045022511255628,1.9640785073623845,1.7047945869754777,3.928157014724769,12.797601017418367,0.3212258429601029,161.61959731827628,1.837768639791245,163.77859180102763,1.0685559439896446,1.1756312249763456,0.007178173972851128,0.581442038379229
0.12892502280864573,-2.0485242621310658,1.9580931373185968,1.713714410884203,3.9161862746371936,12.864811587827168,0.3257569137481855,163.32640152522887,1.8512187513150953,165.50337719029216,1.085598330757096,1.194183968673158,0.007215465865086918,0.5864235817543946
0.12847434903133004,-2.052026013006503,1.9520764513572926,1.7226804713691224,3.904152902714585,12.932377997844945,0.33035189783258695,165.05123065396796,1.8648181273434488,167.24640067914402,1.1028098790930931,1.2129271783706221,0.007252336513343434,0.5913766403934069
0.12802525064139164,-2.055527763881941,1.946028287144616,1.7316930109810706,3.892056574289232,13.000302118630565,0.3350116967462216,166.79427505896132,1.8785684199627828,169.00785517567033,1.1201922643179039,1.2318628298999776,0.007288790385627659,0.5963010196562851
0.12757772213186414,-2.0590295147573787,1.9399484814953512,1.7407522735262506,3.8798969629907023,13.068585831275614,0.33973722473862944,168.5557271049382,1.8924712997409256,170.78793562941775,1.137747178045885,1.2509929196254281,0.007324831903465833,0.6011965297448049
0.12713175801503132,-2.0625312656328165,1.9338368703685338,1.749858504072809,3.8676737407370676,13.137231026856952,0.34452940895535394,170.33578118812042,1.9065284559371665,172.58683905301297,1.1554763283387621,1.2703194646572133,0.0073604654423679045,0.6060629857060172
0.12668735282236004,-2.0660330165082543,1.9276932888630431,1.7590119489574398,3.8553865777260863,13.206239606489426,0.34938918961984666,172.1346337576754,1.9207415967147554,174.40476454401,1.1733814398602957,1.2898445030669112,0.007395695332287936,0.6109002074340725
0.12624450110443308,-2.0695347673836917,1.9215175712131742,1.768212855792018,3.8430351424263485,13.27561348137896,0.3543175202179385,173.95248333739704,1.9351124493558167,176.2419133069708,1.1914642540323475,1.3095700941049937,0.007430525858080304,0.6157080196703691
0.12580319743088228,-2.0730365182591295,1.9153095507841815,1.7774614734702736,3.830619101568363,13.345354572875864,0.3593153676849142,175.7895305476151,1.9496427604787296,178.09848867577875,1.2097265291923867,1.3294983184206914,0.007464961259952017,0.6204862520020548
0.12536343639032207,-2.0765382691345673,1.90906906006781,1.786758052174485,3.81813812013562,13.415464812528437,0.3643837125952224,177.6459781273355,1.964334296257956,179.97469613618867,1.2281700407524037,1.3496312782841444,0.007499005733910865,0.6252347388588896
0.12492521259028315,-2.080040020010005,1.9027959306777955,1.7961028433822157,3.805591861355591,13.485946142136859,0.36952354935486414,179.5220309566148,1.9791888426463875,181.87074334861603,1.2467965813592925,1.3699710978109139,0.007532663432209691,0.6299533195085073
0.12448852065714618,-2.083541770885443,1.8964899933453467,1.8054960998730807,3.7929799866906935,13.556800513807396,0.37473588639649597,181.41789607917173,1.9942082056002155,183.78684017116845,1.26560796105669,1.3905199231888552,0.007565938463786663,0.6346418380500887
0.12405335523607598,-2.0870435217608807,1.890151077914604,1.8149380757355427,3.780302155829208,13.628029890006845,0.3800217463772831,183.33378272523632,2.0093942113063465,185.72319868291996,1.284606007448288,1.4112799229073822,0.007598834894701664,0.6393001434064749
0.12361971099095603,-2.090545272636318,1.8837790133380772,1.824429026373743,3.7675580266761544,13.699636243617288,0.38538216637954237,185.26990233464048,2.0247487064124057,187.68003320743242,1.3037925658626381,1.4322532879891523,0.007631356748568781,0.6439280893147431
0.12318758260432261,-2.094047023511756,1.8773736276720552,1.8339692085143708,3.7547472553441104,13.771621557991192,0.39081819811422186,187.2264685801542,2.0402735582593525,189.65756033652778,1.3231694995194754,1.453442232224216,0.007663508006984971,0.6485255343152757
0.1227569647773001,-2.0975487743871937,1.8709347480720027,1.8435588802135516,3.7418694961440053,13.84398782700667,0.39633090812724014,189.20369739106488,2.0559706551167096,191.65599895430884,1.3427386896975346,1.4748489924066146,0.007695292609954888,0.6530923417393389
0.12232785222953568,-2.1010505252626315,1.864462200787925,1.8531983008637827,3.72892440157585,13.91673705512316,0.40192137800874517,191.20180697700883,2.07184190642048,193.67557026143805,1.362502035903931,1.4964758285735127,0.007726714456311942,0.657628379695208
0.1219002396991347,-2.1045522761380693,1.8579558111597152,1.8628877312008958,3.7159116223194304,13.989871257437356,0.40759070460532126,193.22101785205282,2.0878892430137395,195.71649779967188,1.3824614560450814,1.5183250242468551,0.007757777404135629,0.6621335210528617
0.12147412194259617,-2.1080540270135066,1.8514154036124766,1.8726274333110517,3.702830807224953,14.063392459739404,0.41334000023518847,195.26155285903,2.104114617389949,197.77900747665512,1.4026188865991889,1.540398886677585,0.007788485271165123,0.6666076434272715
0.12104949373474827,-2.1115557778889444,1.8448408016518205,1.882417670637776,3.689681603303641,14.137302698569476,0.41917039290644154,197.32363719413434,2.120520003939023,199.8633275909798,1.4229762827903278,1.562699747092475,0.007818841835209206,0.6710506291603211
0.12062634986868459,-2.1150575287643822,1.838231827859147,1.892258707989014,3.676463655718294,14.211604021274526,0.42508302653836044,199.40749843177178,2.137107399196152,201.9696888575063,1.4435356187641006,1.585229960943554,0.007848850834552534,0.675462365301374
0.12020468515570004,-2.11855927963982,1.8315883038868954,1.9021508115442352,3.663176607773791,14.286298486065462,0.43107906118584965,201.51336654967704,2.1538788220934517,204.09832443295633,1.4642988877649405,1.6079919081602236,0.00787851596835832,0.6798427435865322
0.11978449442522737,-2.122061030515258,1.8249100504537765,1.9120942488615609,3.649820100907553,14.36138816207455,0.4371596732670383,203.64147395429353,2.1708363142144282,206.249469941775,1.4852681023150285,1.6309879934040412,0.007907840897067397,0.6841916604166032
0.1193657725247737,-2.125562781390695,1.8181968873399794,1.9220892888849301,3.636393774679959,14.436875129413142,0.44332605579409334,205.7920555064223,2.187981940051309,208.4233635022677,1.5064452943948674,1.654220646326232,0.00793682924279376,0.6885090168338138
0.11894851431985722,-2.129064532266133,1.8114486333823523,1.9321362019513022,3.6228972667647046,14.512761479229749,0.4495794186072899,207.96534854714227,2.205317787265271,210.62024575301484,1.5278325156255324,1.6776923218279622,0.007965484589716597,0.6927947184973001
0.11853271469394445,-2.132566283141571,1.804665106469568,1.942235259797883,3.609330212939136,14.589049313768328,0.4559209886123772,210.16159292400218,2.2228459669495684,212.84035987956412,1.5494318374525813,1.7014055003233737,0.007993810484468808,0.6970486756573964
0.11811836854838746,-2.1360680340170086,1.7978461235372578,1.9523867355693971,3.5956922470745156,14.665740746426962,0.4623520100212984,212.38103101749115,2.2405686138956296,215.08395164140808,1.5712453513316973,1.7253626880054633,0.008021810436522106,0.7012708031287674
0.11770547080236117,-2.1395697848924464,1.7909915005631245,1.9625909038253897,3.581983001126249,14.742837901816834,0.4688737445963057,214.62390776778855,2.258487886862123,217.35126939924697,1.5932751689160372,1.7495664171148058,0.008049487918568684,0.7054610202624053
0.1172940163928013,-2.143071535767884,1.7841010525620344,1.972848040547559,3.568202105124069,14.82034291582146,0.47548747189751406,216.89047070179478,2.276605968847025,219.64256414253933,1.6155234222453183,1.7740192462111564,0.008076846366899487,0.7096192509165262
0.116884000274342,-2.1465732866433216,1.7771745935810779,1.9831584231471353,3.5543491871621558,14.898257935656341,0.48219448953395483,219.18096996045045,2.294925067362746,221.95808951734716,1.6379922639366862,1.7987237604480044,0.00810388918177918,0.7137454234264015
0.11647541741925421,-2.1500750375187594,1.7702119366852216,1.9935223304887373,3.540423873370443,14.976585119929807,0.4889961134181609,221.49565832634045,2.313447414744296,224.2981018545029,1.6606838674129505,1.8236825718856708,0.008130619727975462,0.7178394705792372
0.11606826281738397,-2.153576788394197,1.7632128938481753,2.0039400430802763,3.5264257876963505,15.055326638714373,0.49589367802435025,223.83479125159235,2.3321752687659143,226.66286019838262,1.6836004274946652,1.8488983201694487,0.008157041336861423,0.7219013296481586
0.11566253147609092,-2.157078539269635,1.756177276129066,2.0144118427621422,3.512354552258132,15.134484673587917,0.5028885366502486,226.19862688606815,2.3511109123491587,229.05262633506757,1.7067441599112114,1.874373672127961,0.008183157303710852,0.7259309422395068
0.1152582184201871,-2.160580290145073,1.7491048936312534,2.0249380127780583,3.498209787262507,15.214061417698382,0.5099820616826056,228.5874261058542,2.3702566539617136,231.46766482149852,1.7301173016318385,1.900111322192707,0.008208970888689876,0.7299282542842236
0.11485531869187601,-2.16408204102051,1.7419955554637716,2.035518837841318,3.483991110927543,15.29405907582852,0.5171756448664557,231.00145254205154,2.389614828014674,233.90824301493268,1.7537221111921952,1.9261139928143471,0.008234485317780716,0.7338932160247819
0.11445382735069161,-2.167583791895948,1.7348490697361858,2.0461546041424805,3.4696981394723716,15.37447986445742,0.5244706975781803,233.44097260987158,2.409187795156905,236.37463110260666,1.7775608688965665,1.95238443475596,0.008259703783137623,0.7378257819792741
0.11405373947343803,-2.1710855427713858,1.7276652435534308,2.0568455993570924,3.4553304871068615,15.455326011822313,0.5318686511024141,235.90625553803636,2.4289779425726366,238.86710213171142,1.801635877022,1.9789254273894714,0.008284629443439604,0.7417259109046536
0.11365505015412898,-2.1745872936468236,1.720443883010615,2.0675921126534558,3.44088776602123,15.53659975798076,0.5393709569128664,238.39757339849254,2.4489876842823852,241.3859320396878,1.825949460024395,2.0057397789953506,0.00830926542424011,0.7455935657591696
0.11325775450392772,-2.1780890445222614,1.7131847931878028,2.0783944347004333,3.4263695863756056,15.618303354873115,0.5469790869570967,240.9152011364365,2.4692194614471896,243.93139968484078,1.8505039647465438,2.032830327065576,0.008333614818313639,0.749428713664025
0.11286184765108707,-2.1815907953976987,1.7058877781447717,2.0892528576752896,3.4117755562895433,15.700439066385364,0.5546945339453107,243.45941660065822,2.4896757426762086,246.50378687727974,1.8753017606281552,2.0601999386099257,0.008357680685999288,0.7532313258642874
0.11246732474088952,-2.1850925462731365,1.6985526409157363,2.1001676752715763,3.3971052818314726,15.7830091684123,0.5625188116432319,246.03050057420577,2.5103590243377174,249.10337841018674,1.9003452399179,2.087851510465644,0.008381466055541319,0.7570013776890933
0.11207418093558802,-2.1885942971485743,1.6911791835040593,2.1111391827070443,3.3823583670081185,15.866015948920943,0.5704534551690956,248.6287368053711,2.531271830873508,251.7304620914137,1.9256368178874588,2.1157879696104906,0.00840497392342672,0.7607388485111641
0.11168241141434637,-2.192096048024012,1.683767206876922,2.1221676767316078,3.367534413753844,15.949461708014415,0.5785000212948431,251.25441203900647,2.55241671511677,254.3853287754181,1.9511789330476597,2.144012273479274,0.008428207254719855,0.7644437217056839
0.11129201137318027,-2.19559779889945,1.6763165109599771,2.1332534556353413,3.3526330219199543,16.03334875799607,0.5866600887515566,253.90781604816908,2.573796258613445,257.0682723955341,1.97697404736668,2.1725274102838656,0.008451168983394186,0.7681159846085545
0.11090297602489838,-2.1990995497748873,1.668826894631973,2.1443968192565124,3.337653789263946,16.11767942343399,0.5949352585392063,256.58924166610115,2.595413071947096,259.77958999658745,2.003024646490351,2.201336399336753,0.008473862012661081,0.7717556284740712
0.11051530059904342,-2.202601300650325,1.661298155719346,2.1555980689896663,3.322596311438692,16.202456041225865,0.6033271542407678,259.29898481854843,2.617269795067355,262.51958176785655,2.029333239964623,2.2304422913782123,0.008496289215295834,0.7753626484320462
0.11012898034183408,-2.206103051525763,1.6537300909907977,2.1668575077937295,3.3074601819815954,16.287680960664083,0.6118374223407624,262.03734455641654,2.639369097621908,265.28855107637924,2.055902361460144,2.259848168907065,0.00851845343396079,0.778937043444408
0.10974401051610636,-2.2096048024012007,1.6461224961518335,2.1781754402001727,3.292244992303667,16.37335654350131,0.6204677325483015,264.80462308877674,2.6617136792921468,268.0868045006172,2.0827345689990695,2.28955714651517,0.008540357481525724,0.7824788162613154
0.10936038640125564,-2.2131065532766385,1.6384751658392798,2.1895521723212026,3.2769503316785595,16.459485164016357,0.6292197781246799,267.6011258162174,2.684306270132433,270.91465186447454,2.1098324451840638,2.3195723712256235,0.008562004141385433,0.7859879733768133
0.10897810329317886,-2.216608304152076,1.6307878936157754,2.2009880118579934,3.2615757872315507,16.546069209080343,0.6380952762155924,270.4271613645479,2.7071496309130594,273.7724062716766,2.1371985974295433,2.3498970228347407,0.008583396167774603,0.7894645249840568
0.10859715650421657,-2.2201100550275137,1.623060471964229,2.21248326810897,3.246120943928458,16.63311107822333,0.6470959681880405,273.2830416188607,2.7302465534669325,276.6603841405157,2.1648356581952153,2.3805343142578956,0.008604536286079987,0.7929084849301449
0.10821754136309578,-2.2236118059029515,1.6152926922822606,2.224038251978109,3.230585384564521,16.72061318370116,0.6562236199719816,276.1690817579492,2.75359986103997,279.5789052389611,2.192746285221872,2.4114874918791993,0.008625427193149847,0.7963198706705786
0.10783925321487246,-2.2271135567783893,1.607484344876604,2.2356532759833025,3.214968689753208,16.808577950562764,0.6654800224068074,279.0856002890926,2.7772124086453096,282.52829272014475,2.220933161769563,2.4427598359051657,0.008646071557600832,0.7996987032233905
0.10746228742087457,-2.230615307653827,1.59963521895749,2.24732865426475,3.19927043791498,16.89700781671775,0.6748669915927032,282.0329190832067,2.801087083421312,285.5088731582207,2.2493989968581,2.474354660722334,0.008666472020122187,0.8030450071229605
0.10708663935864511,-2.234117058529265,1.5917451026329972,2.259064702593393,3.1834902052659944,16.985905233004395,0.6843863692469682,285.0113634103657,2.8252268049934104,288.52097658460605,2.2781465255099658,2.506275315258955,0.00868663119377739,0.806358810373555
0.1067123044218855,-2.2376188094047023,1.5838137829033794,2.2708617383793905,3.1676275658067587,17.075272663257948,0.6940400230653552,288.021261975699,2.8496345258398286,291.5649365246042,2.307178508995639,2.538525183350757,0.008706551664303225,0.809640144402616
0.10633927802039896,-2.24112056028014,1.575841045655358,2.2827200806806403,3.151682091310716,17.165112584379383,0.703829847088518,291.06294695566976,2.874313231661228,294.6410900344195,2.3364977350814007,2.5711076841109066,0.00872623599040634,0.812889044013831
0.10596755558003441,-2.244622311155578,1.5678266756563985,2.2946400502113287,3.135653351312797,17.255427486404354,0.713757762073613,294.136754034731,2.89926594175426,297.74977773855886,2.366107018279589,2.6040262723041265,0.008745686704057287,0.8161055473400027
0.10559713254263031,-2.2481240620310157,1.5597704565489472,2.306621969350534,3.1195409130978944,17.346219872572668,0.7238257158711552,297.2430224423747,2.92449570938912,300.891343867635,2.396009200101415,2.6372844387251333,0.008764906310782075,0.819289695795759
0.10522800436595871,-2.2516258129064535,1.5516721708446466,2.3186661621508664,3.103344341689293,17.43749225939805,0.7340356838071846,300.38209499056853,2.950005622191096,304.0661362965668,2.426207149312332,2.6708857105813935,0.008783897289951359,0.8224415340301229
0.10486016652366965,-2.255127563781891,1.5435315999185213,2.330772954347145,3.0870631998370426,17.529247176738252,0.7443896690708222,303.554318111589,2.9757988025261413,307.27450658318594,2.4567037621899765,2.7048336518802505,0.008802662095067079,0.8255611098789651
0.10449361450523548,-2.2586293146573286,1.5353485240031324,2.3429426733651284,3.0706970480062648,17.62148716786565,0.7548897031072994,306.76004189625587,3.0018784078905476,310.51681000725375,2.487501962784787,2.7391318638205533,0.00882120315404685,0.8286484743173796
0.10412834381589577,-2.2621310655327664,1.5271227221827108,2.3551756483302704,3.0542454443654217,17.71421478953801,0.7655378460165192,309.99962013256595,3.0282476313046747,313.79340560988715,2.518604703183235,2.7737839851887416,0.00883952286950591,0.8317036814119895
0.10376434997660208,-2.2656328164082042,1.518853972387256,2.3674722100765284,3.037707944774512,17.807432612069807,0.7763361869572509,313.2734103447393,3.05490970171084,317.10465623340735,2.550014963773802,2.8087936927595525,0.008857623619036732,0.834726788273224
0.10340162852396308,-2.269134567283642,1.5105420513866075,2.379832691155215,3.021084102773215,17.90114321940384,0.78728684455702,316.58177383267565,3.081867884375373,320.450928561608,2.581735753515699,2.8441647017013723,0.008875507755486406,0.8377178550075842
0.10304017501018976,-2.2726363181590794,1.5021867347844904,2.39225742584388,3.0043734695689808,17.995349209183207,0.7983919673277822,319.9250757118281,3.10912548129484,323.8325931604507,2.613770110210347,2.8799007659862745,0.008893177607231642,0.840676944669922
0.10267998500304086,-2.276138069034517,1.4937877969959814,2.4047467501804234,2.987575593991963,18.090053192825284,0.8096537340874632,323.3036849534984,3.1366858316623443,327.25002451924826,2.646121100840963,2.9160056788701176,0.008910635478649455,0.8436041232215477
0.10232105408576866,-2.279639819909955,1.4853450111208109,2.417301002155643,2.9706900222416217,18.185257795605658,0.8210743543874347,326.71797442555555,3.164552312693347,330.70360109263635,2.678791822329329,2.952483273791807,0.008927883651816541,0.8464994595236798
0.10196337785706473,-2.283141570785393,1.4768581491697033,2.4299205213687634,2.9537162983394065,18.280965656709668,0.8326560689460318,330.16832093358704,3.192728339265274,334.19370534179836,2.711785400903769,2.9893374238857797,0.008944924383983891,0.8493630252074057
0.10160695193100598,-2.2866433216608306,1.46832698199396,2.442605649134371,2.93665396398792,18.377179429311887,0.8444011500881788,333.65510526248346,3.22121736455238,337.720723777124,2.7451049926307625,3.0265720426601552,0.008961759908632424,0.8521948946504024
0.1012517719370009,-2.290145072536268,1.4597512792467,2.4553567285411986,2.9195025584934,18.473901780653062,0.8563119021912168,337.17871221846195,3.250022880563171,341.28504700121636,2.7787537838293663,3.0641910845597717,0.008978392436129353,0.8549951449412129
0.10089783351973577,-2.293646823411706,1.4511308093766506,2.4681741044613896,2.9022616187533012,18.571135392114453,0.8683906621370282,340.73953067153604,3.2791484185729516,344.887069752246,2.8127349913608315,3.1021985454065075,0.008994824153990496,0.8577638558320889
0.10054513233912162,-2.2971485742871436,1.442465339621917,2.4810581235597953,2.884930679243834,18.668882959292446,0.8806397997705201,344.33795359842856,3.3085975495607722,348.52719094775983,2.84705186292128,3.1405984628447867,0.009011057227140495,0.8605011096920011
0.10019366407024072,-2.3006503251625814,1.4337546360037097,2.4940091343033335,2.8675092720074193,18.767147192073676,0.8930617183645936,347.97437812594336,3.3383738846508675,352.20581372895884,2.881707677337596,3.1793949167924604,0.009027093798171015,0.8632069914598465
0.09984342440329366,-2.304152076038019,1.4249984633200474,2.5070274869703835,2.849996926640095,18.865930814710474,0.9056588550916631,351.649205574792,3.3684810755585555,355.9233455054422,2.9167057448664804,3.2185920298970347,0.00904293598759686,0.865881588597863
